koup a t	1010
koup ě	0110
koup el	0110
koup e te	1010
koup i	0110
koup í	1010
koup i l i	1010
koup i l	1010
koup í m	1010
koup i t	1010
kouř en ím	0110
kouř i	1010
kouř í	0110
kouř i l a	0110
kouř i l o	0111
kouř i t	0110
kous a l a	1010
kous a l	1010
kous a t	1010
kous ek	0110
kouš e	1010
kous íček	0110
kous k ova t	0110
kous k u	0110
kous k ů	0110
kous k y	0110
kous n i	0110
kous nou t	0110
kout a	0110
kout c íc	0110
kout ek	0110
kout ě	0110
kout	0110
kout k u	0110
kout n á	0110
kout y	0110
kouzel n ic e	0110
kouzel n ík a	0110
kouzel ník em	0110
kouzel n ík	0110
kouzel n ík ov ě	0110
kouzel n ík ovi	0110
kouzel n ík ov u	0110
kouzel n ík ov y	0110
kouzel n ík ov ýma	0110
kouzel n ík u	0110
kouzel n ými	0110
kouzl i t	0110
kouzl o	1011
kouzl u	1010
kovalenk a	0110
kovalenk o	0111
kov ář sk é	0110
kov a t	0110
kov	0110
kov ov ou	0110
kov ov ý	0110
kov ů	1010
kozác i	0110
kozáč k y	0110
kozák	0110
koz a	1010
kozák ů	0110
kozák y	0110
koz e	1010
kož e luh ovi	0110
kož en é	0110
kož en ý	0110
kož eš in ov ý	0110
kožich	0110
kožich u	0110
kož iš e	0110
koz lík u	0110
kož n at ě t	0110
koz u	1010
k p b	0110
krááál	0110
kráál	0110
krab at ě t	0110
krab at i t	0110
krab ic e	1010
krab ic i	1010
krab ič k a	0110
kráč ej íc e	0110
kráč e t	0110
krach a t	1010
krach em	1010
krach nou t	0110
krach u	1010
krad e	1010
krad en á	0110
krád ež e	0110
krád ež í	0110
krád ež	0110
krad l	1010
krad ou	1010
kraj án ek	0110
kraj án k a	0110
kraj an	0110
kraj e	1010
kráj e t	0110
kraj íč k u	0110
kraj i	1010
kráj í me	0110
kraj in ě	0110
kraj in u	0110
kraj k ov ým	0110
kraj	1010
kraj n ost ech	0110
kraj n ost	0110
kraj sk ého	0110
krák a t	1010
krakel ova c í	0110
krákor aj í	1010
krákor a t	1010
krákor c e	0110
krákor k a	0110
krakov a	0110
krakov ě	0110
král e	1010
král em	1010
král i	1010
král k a	0110
král	0110
král ov a	0110
kral ová n í	0110
kral ova t	0110
král ové	1010
král ov n a	0110
král ov n ě	0110
král ov ou	0110
král ov sk ého	0110
král ov sk é	0110
král ov sk ém	0110
král ov sk ých	0110
král ov sk ý	0110
král ov stv í	0110
král ov u	0110
král ov y	0110
kralup y	0110
král ův	0110
kram ař i t	0110
krám ek	0110
krám ě	1010
krám	1010
krám k u	0110
krám ova t	0110
krám u	1010
krám y	0110
kráp a t	1010
křap a t	1010
křáp a t	1010
krap et	1010
křáp	0110
kráp nou t	0110
křap nou t	0110
křáp nou t	0110
křáp nu teln ě	0110
krás a	1010
kras av ic e	0110
krás e	1010
kráš l ic ích	0110
kráš l ic í	0110
kráš l i t	0110
krás n á	0110
krás n ého	0110
krás n ějš ího	0110
krás n ěj š í	0110
krás n é	0110
krás n ě	0110
krás n ě t	0110
krás n í	0110
krasn o dar sk ý	0111
krás n ou	0110
krás n ých	0110
krás n ý	0110
krás n ými	0110
krás n ým	0110
krasoslav a	0110
krás ti	1010
krás t	1010
krás y	1010
krát c e	0110
kráter	1010
kráter u	1010
krát i t	0110
krát k á	1010
krát k é	1010
krát k ém	1010
krát k o dob á	1011
krát k o dob é	1011
krát k ou	1010
krát k o zrak é	1011
krát k ých	1010
krát k ý	1010
kratochvíl	0110
krat š ích	1010
kraul ova t	0110
kraupner	0110
kráv a	1010
kravál	1010
kráv ou	1010
kráv u	1010
kráž em	1010
krb em	1010
krb	0110
krč i l i	1010
krč i l	1010
krč i t	1010
krč k u	0110
krecht ova t	0110
křeč k ova t	0110
kreč ova t	1010
křeč ov i t ě	0110
kredit n í	0110
kred it ova t	0110
kred o	0111
křeh k á	1010
křeh k ý	1010
křeh nou t	0110
krejbich ův	0110
krejcar y	1010
krejdl ův	0110
křemenc ov é	0110
kremin ál n ík u	0110
křen em	0110
křen i t	0110
křep č i t	1010
krep ova t	0110
křes a t	0110
kres b ě	0110
kresl í	1010
kresl i l	1010
kresl i t	1010
křesl o	0111
křes nou t	0110
křesť an sk ému	0110
křesť an sk y	0110
křest	1010
křest n í m	0110
kreuz mann	0110
krev	1010
krev n ích	0110
krev n ího	0110
krev n í	0110
krh oun	0110
křič e l a	0110
křič e l i	0110
křič e l	0110
křič e l o	0111
křič e t	0110
křič íc e	0110
křič í	0110
křič í m	0110
křídl a	1010
křídl em	1010
křídl o	1011
kří dl y	1010
kříd ova t	0110
křik	0110
křik l a	0110
křik l	0110
křik ne	0110
křik nou t	0110
křik u	1010
krimin ál e	1010
kriminal ist ick o techn ic k ý	1011
krimin ál n ích	0110
krimin ál n ík	0110
krimin ál n í	0110
krimin ál u	1010
křišek	0110
křis i tel ů	1010
křís i t	1010
křís l a	1010
křís nou t	1010
krist a	0110
křišťál ov ými	0110
krist a pán a	0110
krit éri a	1010
krit ér i em	1010
krit éri ích	1010
krit éri í	1010
krit éri um	1010
krit ic ism u	1010
krit ic k ého	0110
krit ic k é	0110
krit ic k y	0110
krit ic k ý	0110
krit ik a	1010
krit ik em	0110
krit ik	1010
krit ik ou	1010
krit ik y	1010
krit iz ova l a	0110
krit iz ova t	0110
krit iz uje	0110
krit iz uj í	0110
křiv ák	0110
křiv d i l i	1010
křiv d i t	1010
křiv é	1010
křiv i t	0110
křiv k ách	0110
křiv k a	0110
křiv k ami	0110
kříž ek	0110
kriz e	1010
kříž em	1010
kriz i	1010
kříž i t	0110
kříž k ova t	0110
kříž	1010
kříž k u	0110
křižm ov á	0110
křiž ovat c e	1010
křiž ovat k a	1010
křiž ova t	0110
kříž ovník ův	0110
kriz ov ých	0110
kříž ov ý	0110
krk a t	1010
krk	0110
krk nou t	0110
krk u	1010
krm en	1010
krm i t	1010
krn ě t	1010
krobi án	1010
kroč i teln ý	0110
krohe	0110
krok em	0110
krok	1010
krokodýl a	1010
krokodýl e	1010
krokodýl	1010
krokodýl ovi	0110
krok u	1010
krok ů	1010
krok y	1010
krom ě	0110
krom	0110
kronik ář	0110
krop i t	1010
krot i t	1010
krot k é	0110
krot nou t	0110
krouh a t	1010
křoup a t	1010
krout ě	1010
krout í	1010
krout i l	1010
krout i t	1010
krouž ek	0110
krouž i l a	0110
krouž i t	0110
krouž k ova t	0110
kr ov	0110
křt í t	0110
krucembur sk é	0110
kruč e t	1010
kruci fagot	0110
kruč í	1010
kruci nál	0110
kruci písek	0110
kruci turci	0110
kruh em	1010
kruh	1010
kruh u	1010
kruh ů	1010
kruh y	1010
krumholc	0110
krumlesco	0110
krumlov a	0110
krumpl ova t	1010
krunýř e	1010
křup a t	1010
krůp ěj c e	0110
krůp ěj í	1010
krůp ěj k a	0110
krůp ěj	1010
křup nou t	0110
kruš an ov	0110
kruš i t	1010
krušn o hor sk ých	0111
kruť as	0110
krut ého	1010
krutiputi	0110
krut ou	1010
krut sk á	0110
krv ác e t	0110
krv av é	0110
krv av ě t	0110
krv av i t	0110
krv av ý	0110
krv e	1010
kry l i	1010
kryl ov á	0110
kryndy pán a	0110
krys í	0110
krystal ova t	0110
krystal ů	1010
kry t í	0110
krý t	1010
kry t ý	0110
kšeft	1010
kšeft ova l	0110
kšeft u	1010
kter ak	1010
kter á koliv	0110
kter á	0110
kter é ho koliv	0110
kter ého	0110
kter é koliv	0110
kter é	0110
kter é m koliv	0110
kter ém	0110
kter ému	0110
kter é pak	0110
kteř í	0110
kter ou koliv	0110
kter ou	0110
kter ých	0110
kter ý koliv	0110
kter ý	0110
kter ými	0110
kter ým	0110
kuakuakunk a	0110
kuakuakunk u	0110
kubát	0110
kubc ov á	0110
kubík ov ic	0110
kub ist ic k é	0110
kučer av ě t	0110
kuch ař i t	0110
kuch ař k a	0110
kuch a t	1010
kuch t i t	1010
kuchyn ě	0110
kuch yn i	0110
kuchyň sk á	0110
kuck a l	1010
kuc k a t	1010
kudl a t	1010
kudl ou	1010
kudl u	1010
kudr l in k u	0110
kudr n at ě t	0110
kudr n at i t	0110
kufř ík em	0110
kufř ík	0110
kufř ík ov ý	0110
kufř ík u	0110
kufr	1010
kufr u	1010
kufr y	1010
kühnen ův	0110
kuj n i t	0110
kujón a	1010
kujón e	1010
kuk a t	1010
kukl i t	1010
kukl y	1010
ku	0110
kul at á	0110
kul at é	0110
kul at ě t	0110
kuld a	0110
kůl en	0110
kulh a l a	1010
kulh a t	1010
kulh a v ý	0110
kul í	0110
kul i t	0110
kul k y	0110
kulmin ac i	0110
kulmin ova t	1010
kulm ova t	0110
kůl n ičc e	0110
kůl n ičk a	0110
kůl n ičk u	0110
kůl n ičk y	0110
kul o met n ého	0111
kul o met n ý	0111
kultiv ova n ějš í	0110
kultiv ova n ý	0110
kult iv ova t	0110
kult ur a	0110
kult ur n ího	0110
kult ur n í	0110
kult ur n ost	0110
kult ur y	0110
kumbál ek	0110
kumul ova t	1010
kunčoft a	1010
kunčoft y	1010
kung	0110
kuňk a t	1010
kůň	1010
kun ovic e	0110
kup a	1010
kup c e	0110
kup c i	0110
kup č i t	1010
kup eč ek	0110
kup ec	0110
kupír ova t	1010
kup i t	0110
kup k ova t	0110
kup	0110
ku po div u	0110
kupon ov é	1010
kupón ov é	0110
kup ova l a	0110
kup ova l	0110
kup ova t	0110
kup te	0110
kup uje	0110
kup uje me	0110
kup uj íc í	0110
kup uj í	0110
kup u	1010
kuř ác k ý	0110
kuř at	0110
kuráž í	1010
kuráž	1010
kuř e	0110
kurioz it y	0110
kurs	0110
kůr y	1010
kurýr a	1010
kurýr e	1010
kurýr	1010
kurz ech	1010
kurz	1010
kurz ovn ě	0110
kurz u	1010
kurz ů	1010
kurz y	1010
kus em	0110
kus	0110
kuš n i t	0110
kuš ova t	1010
kusss y	0110
kus ů	0110
kus y	0110
kutál e l	1010
kutál e t	1010
kutál í	1010
kut a t	0110
kut i t	1010
kůž e	1010
kůž emi	1010
kůž ičk a	0110
kůž ičk y	0110
kůž i	1010
kůž í	1010
kůzl át ek	0110
kvadril u	1010
kvák aj í	0110
kvák a t	0110
kvak	1010
kva	0110
kvá	0110
kva kvá	0110
kvakvakvokoax	0110
kvali fik ac e	0110
kvali fik ac i	0110
kvali fik ova n í	0110
kvali fik ova t	1011
kval it a	1010
kval it at iv n ích	0110
kval it at iv n í	0110
kval it ě	1010
kval it	1010
kval it n ějš í	0110
kval it n ě	0110
kval it n ích	0110
kval it n í	0110
kval it n ím	0110
kval it ou	1010
kval it u	1010
kval it y	1010
kvanti fik ova t	1011
kvant it at iv n ího	0110
kvant it y	0110
kvant izova n ě	0110
kvap i t	1010
kvart ýr u	1010
kvas i t	1010
kvazi	0110
kvedl a t	1010
kverl a t	1010
kvés ti	0110
kvés t	0110
květ in k o	0111
květ in y	0110
květ	1010
kvet l y	0110
květ n a	0110
květ n u	0110
kvet ou c ích	0110
kvet ou c í	0110
kvet ou	0110
květ ů	1010
květ y	1010
kvič e l a	1010
kvič e t	1010
kvik a t	1010
kvík a t	1010
kvik l o	0111
kvik nou t	0110
kvíl e l a	1010
kvíl e n ý	0110
kvíl e t	1010
kvíl í	1010
kvíl i t	1010
kvís ti	0110
kvít k u	1010
kvit ova t	1010
kvok a t	1010
kvůli	0110
kýbl e	1010
kyčel	0110
kých a t	1010
kých l a	0110
kých nou t	0110
kycht ov ost	0110
kyčl i	0110
kyd a t	1010
kymác ej íc e	1010
kymác e t	1010
ky nou t	1010
kyp ě t	1010
kypř e t	0110
kypř i t	1010
kypr ý	1010
kys a t	0110
kys el i t	0110
kysel o	1011
kysel y	1010
kysl ík o nikl ov ý	1011
kys l ík u	0110
kys nou t	0110
kyt ičk a	0110
kyt ova t	0110
kýv aj e	1010
kýv a l a	1010
kýv á m	1010
kýv a t	1010
kýv l	0110
kýv nou t	0110
kýv nu t í	0110
labor at oř i	1010
labor at oř í	1010
labor ator n ích	0110
labor ova t	1010
lac in ěji	0110
lac in ě t	0110
lac in o	0111
lac in ý	0110
lac in ým	0110
lač n ě t	0110
lad ěn í	0110
ladik	0110
ladislav	0110
lad i t	1010
lád ova t	1010
lágr ov ý	0110
lahev	1010
láhev	1010
lahod i t	0110
láhv e	1010
lahv iček	0110
lahv ičk a	0110
lahv ičk u	0110
laic k é	0110
laitii	0110
laitiji	0110
lajd ač i t	1010
lajd ák	0110
lajd ák u	0110
lajd ák y	0110
lajd a t	1010
lák a dl a	0110
lák á	1010
lák a t	1010
lak om ě t	0110
lak ot i t	1010
lak ova t	0110
lak ov n u	0110
lak ýrk a	0110
lak ýr ová n í	0110
la la la	0110
lám a n ou	0110
lamarck ov a	0110
lám a t	0110
lamennais e	0110
lament ova t	1010
lamp a	1010
lamp	1010
lan ař i t	0110
land a	0110
land a t	1010
land ov á	0110
land ov é	0110
land ov ou	0110
land y	0110
lang ov y	0110
lap a t	0110
lápis ova t	0110
lap i t	1010
lap nou t	0110
lásc e	1010
laser	1010
laser ov ou	0110
laser ov ých	0110
laser ov ý	0110
las ík	0110
lásk a	1010
lask a t	1010
lask a v ě	0110
lask a v	0110
lask a v ost i	0110
lask av ý	0110
lask a v ýma	0110
lásk o	1011
lásk ou	1010
lašk ova t	1010
lásk u	1010
lásk y	1010
lát a t	1010
lát ek	1010
lat ent n ě	0110
láteř i t	0110
latin sk y	0110
lát k a	1010
lať k ova t	0110
lát k ov é	0110
lát k u	1010
lát k y	1010
lá t	1010
lav ic e	1010
lav ic i	1010
lavič k a	0110
láv íč k ův	0110
lav in a	1010
lav ír ova t	1010
lázeň sk ých	0110
lázn ích	0110
lázn í	0110
leasing em	1010
leasing	1010
lebed a	1010
lebed i t	1010
lebed ovi	0110
lebed u	1010
leb k a	0110
lebk ou	0110
léč b a	0110
léč b ě	0110
lec č e m s	0110
léč eb n é	0110
lecht a t	1010
léč i l	0110
léč í m	0110
léč i t	0110
lec kter ý	0110
leda c o s	0111
ledas kd o	0111
leda že	0110
leden	0110
led k ova t	1010
led	1010
led n a	0110
led n ič k y	0110
led nic ovit ý	0110
led n ov ou	0110
led n u	0110
led ov at ě t	0110
led ova t	0110
led ov ec	0110
led ov ě	0110
led ov ý	0110
led ov ým	0110
ledv in u	0110
lee	0110
leg al iz ova t	0110
legál ní	1010
legie	1010
legislat iv a	1010
legisl at iv n í	0110
legitim n í	1010
legitim ova n ý	0110
legitim ova t	0110
leg ova t	1010
leh a t	0110
léh a t	0110
leh č eji	0110
leh c e	0110
leh č í	1010
leh k é	1010
leh k o	0111
leh k o mysl n ějš í	1011
leh k o mysl n ý	1011
leh k ou	1010
lehk o vz nět liv ě	0111
leh k ý	1010
leh k ým	1010
leh l a	0110
leh l	0110
leh l o	0111
leh l y	0110
leh nou t	0110
leh ýnc í	1010
lejn em	1010
lejn o	1011
lék ař e	0110
lék ař em	0110
lék ař i	0110
lék ař	0110
lék ár n ám	0110
lék ár n ě	0110
lék ař sk ý	0110
lék ař sk ými	0110
lék ař ů	0110
lék ař ům	0110
lek a t	1010
lekc e	1010
lek em	0110
lék em	1010
lek l a	0110
lék	1010
lek l i	0110
lek l	0110
lek nou t	0110
lek nutí	0110
lek nu t í m	0110
lekt or k ám	0110
lekt or ova t	0110
lék y	1010
le	0110
lelk ova t	0110
lembergr a	0110
lem ova t	0110
len i t	1010
len iv ě t	0110
len	0110
len och	0110
len och u	0110
len oš i	0110
len ost	0110
le nou t	0110
leopoldii	0110
leopoldiji	0110
leopold	0110
lep á	1010
lép e	0110
lep í	1010
lep i t	1010
lep š ích	0110
lep š ího	0110
lep š í	1010
lep š ím	1010
lep š ímu	0110
lep š i t	1010
lep š í v a teln ý	0110
lepš ov á	0110
lept a t	1010
les a	1010
les e	1010
les em	1010
les ích	1010
lesk l a	1010
lesk l i	1010
lesk l	1010
lesk l o	1011
lesk l y	1010
lesk l ý	0110
lesk nou t	1010
lesk u	0110
les	0110
les ň ák ov á	0110
les n í	1010
les n ími	0110
les n ím	1010
lešt i t	0110
lest	1010
les ů	1010
les y	1010
let áč ek	0110
let a del	0110
let a dl ech	0110
let a dl o	0111
lét aj í	0110
let ák y	0110
lét a	1010
lét á	0110
lét a l o	0111
lét a l y	0110
lét a t	0110
let ech	0110
lét ech	1010
let ec k á	0110
let ec k ou	0110
let ec k ých	0110
let ec k ý	0110
let ě l a	1010
lét ě	1010
let ě l i	1010
let ě l	1010
let ě l y	1010
let em	0110
let ě t	1010
let í	1010
let í m	1010
let í š	1010
let išt ě	0110
let it ý	0110
let	0110
let m ý	0110
let n ích	0110
let n í	1010
let n í m	1010
lét o	1011
let os	0110
letoš n ího	0110
letoš n í	0110
let oun y	0110
let ova t	1010
let u	0110
let ů	0110
let y	0110
lev é	1010
lev í	1010
levín	0110
lev	1010
lev n ějš í	1010
lev o prav ost	0111
lev o ruk ých	1011
lev ou	1010
lev ých	1010
lev ý	1010
lež ák em	0110
lež ák	0110
lež e l a	0110
lez e	1010
lež e l	0110
lež e l o	0111
lež e te	0110
lež e t	0110
lež í	0110
lež	0110
lez l	1010
lez ou	1010
léz t	1010
lez u	1010
lh á t	0110
lhostejn é	1010
lhostejn ě	0110
lhostej n ě t	0110
lh o stej n o	1011
lhůt ě	1010
líb a l a	1010
líb á	1010
líb á m	1010
líb a t	1010
liberal iz ac e	0110
liber ál n í	0110
libereč an č in	0110
liber	1010
líb ez n á	1010
líb ez n ě	0110
líb ez n ou	1010
líb ez n ý	1010
líb i l a	0110
líb í	0110
líb i t	0110
libňatov a	0110
líb nou t	0110
líb nu l	0110
lib o	0111
lib ova t	0110
lib o vol n é	0111
lib o vol n ě	0111
lib o vol n ý	0111
libr a	1010
licence	1010
licenc í	1010
lichot í	1010
lichot i t	1010
lichv ař i t	0110
líč i l	0110
líč i t	0110
licit ova t	1010
líč k a	0110
líc ovk a	1010
lid ech	1010
lid é	0110
lid em	1010
lid ičk y	1010
lid i	0110
lid í	0110
lid	1010
lid mi	0110
lid n at ě t	0110
lid o kup ec	1011
lid ov á	0110
lid ov ý	0110
lid o žr out	0111
lid sk á	0110
lid sk ého	0110
lid sk é	0110
lid sk ém	0110
lid sk ému	0110
lid sk ou	0110
lid sk ých	0110
lid sk y	0110
lid sk ý	0110
lid sk ými	0110
lid sk ým	0110
lid stv a	0110
lig enc ova t	0110
ligni	0110
líh a t	1010
lih em	1010
líh	1010
líh nou t	1010
lih ov in a	0110
lik n av ě t	0110
likvid ac e	0110
likvid it u	0110
likvid ova t	1010
li	0110
lili í	1010
lili ov ých	0110
lili ov ý	0110
li l	1010
limb ick ý	1010
lím c em	0110
lím eč ek	0110
lím eč k em	0110
lím ec	0110
limit	1010
limit ová n o	0111
limit ova t	0110
lín a t	1010
lin c e	0110
lin ek	0110
lingv ist ick ý	0110
lini e	1010
lin k a	0110
lin k ova t	0110
lin k y	0110
li n ouc ího	0110
li n ouc í	0110
li nou t	1010
lín y	0110
líp a t	1010
líp	0110
líp nou t	0110
lip sk ý	0110
lís a t	1010
liš en í	0110
liš í	1010
liš i l y	1010
liš í me	1010
liš i t	1010
liš k a	1010
lísk nou t	0110
lis ova t	0110
líst ečc ích	0110
líst eček	0110
list ech	1010
líst ek	0110
líst k em	0110
líst k u	0110
líst k ů	0110
líst k y	0110
list	1010
list n at ě t	0110
list o pad	1011
list o pad u	1011
list ova t	0110
lišt ova t	0110
list u	1010
list ů	1010
list y	1010
lít aj í	0110
lít á	1010
lít a t	0110
liter at uř e	0110
lít l a	0110
lí t	1010
lito graf ova t	1011
lít o	1011
litoměřic ích	0110
lít ost i	0110
lít ost í	0110
lít ost iv ě	0110
lít ost	0110
lít ost n i t	1010
lit ova l i	0110
lit ova l	0110
lit ova t	0110
litr	1010
litr ů	1010
litv ík ov á	0110
liu	0110
liverpool u	0110
livrej ích	1010
líz a l	1010
líz a t	1010
lízner a	0110
líz nou t	0110
lk á t	1010
lloyd	0110
ln em	1010
l nou t	1010
l nu t í	0110
lob ova t	0110
locht a t	1010
lod ěmi	1010
lod ěn ic emi	0110
lod iček	0110
lod ích	1010
lod ičk a	0110
lod ičk ou	0110
lod ičk u	0110
lod ičk y	0110
lod i	1010
lod í	1010
loď k ách	0110
loď	1010
loď stv a	0110
log aritm ova t	0110
log ic k á	0110
log ic k ého	0110
log ic k é	0110
log ic k ých	0110
log ic k y	0110
log ic k ý	0110
log ic k ými	0110
log ik a	1010
log ik ou	1010
log ik u	1010
log ist ic e	1010
log ist ic k á	0110
log ist ik a	1010
log ist ik u	1010
log ist ů	1010
loisy	0110
loj ov at ě t	0110
loj ova t	0110
lokal it ách	0110
lok al iz ova t	0110
lok ál n ích	1010
lok ální	1010
lok ál n ím	1010
lok a t	1010
loket	1010
lok nou t	0110
lokt ech	1010
lokt em	1010
lokuč n ě	0110
lokýt ek	0110
lokýt k y	0110
lomc ova t	1010
lomc uje	1010
lom i l	1010
lom i t	1010
lomoz i l	1010
lomoz i t	1010
londýn a	0110
londýn ě	0110
lon i	0110
loň sk ého	1010
loň sk ém	1010
loň sk o	0111
loň sk u	0110
loň sk ý	1010
lopot i teln ě	0110
lopot i t	1010
lorsen ov ou	0110
los	0110
los ova t	0110
lotrand a	0110
lotrand o	0111
lotrand ov ě	0110
lotrand ov i	0110
lotř e	1010
lotř i	1010
lotsen ov u	0110
lotsen ův	0110
lotus	0110
louc e	1010
louč i t	1010
loud a t	1010
loud i t	1010
louh ova t	0110
louh ovat ý	1010
louis	0110
loup aj e	1010
loup a t	1010
loup ež í	0110
loup ež i t	0110
loup ež	0110
loup ež n á	0110
loup ež n íc i	0110
loup ež n ic k á	0110
loup ež n ic k é	0110
loup ež n ic tv í	0110
loup ež n ík a	0110
loup ež n ík em	0110
loup ež n ík	0110
loup ež n ík ovi	0110
loup ež n ík u	0110
loup ež n ík y	0110
loup ež n ou	0110
loup i t	1010
loup nou t	0110
lousk a t	1010
lousk nou t	0110
loutk ař	0110
louž ičk a	0110
louž ičk u	0110
louž i t	0110
lov c i	0110
lov ec k ou	0110
lov ec k ý	0110
lov ec	0110
lov i t	0110
lowe	0110
lož e	1010
lóž e	1010
lož em	0110
lož i	0110
lož í	1010
lóž i	1010
lož i t	1010
lož í v a t	0110
lož nic e	0110
lož nic í	0110
lož nic ov ý	0110
lož n í	0110
lp ě t	1010
lp í	1010
lp í me	1010
lp í t	1010
lst í	1010
lst i v ost	0110
lst i v ý	0110
l t d	0110
lub em	1010
lucer n ami	1010
lucer n ou	1010
luci fer	0110
luci per e	0110
luděk	0110
ludr ač i t	0110
ludr ák	1010
ludvík	0110
ludwig	0110
luft hans a	0110
lujz ů	0110
luk ách	1010
luk ař i t	0110
luk av a	0110
luk	1010
lukoven sk ost	0110
lulán ek	0110
lul a t	1010
lump ač i t	0110
lump e	1010
lump	1010
lump ové	1010
lump y	1010
lupáč ov a	0110
lup ač ův	0110
lup a	1010
lup a t	1010
lup en at ě t	0110
lup en ů	0110
lup i č e	0110
lup ič i	0110
lup i č	0110
lup nou t	0110
lup u	1010
lusk a t	1010
lusk nou t	0110
lušt i t	1010
lustr ova t	1010
lux ova t	0110
lux us	1010
luxus n í	0110
lůž k o	0111
lůž k u	0110
lv a	1010
lv í	0110
lv ům	1010
lýk ov ých	0110
lýk o žr out	1011
lynč ova t	1010
lys á	1010
lys a t	1010
lýtk a	1010
lyž ař i t	0110
lyž ař	0110
lyž ař sk é	0110
lyž ova t	0110
lze	1010
lž e	0110
lž e š	0110
lžíc e	1010
lžíc i	1010
lž i	0110
lž u	0110
mac ek	1010
macer ova t	1010
macešek	0110
máč e t	1010
mách a t	1010
mach em	1010
mach	1010
mách nou t	0110
mac k a	1010
mačk a t	1010
mackenzie	0110
mackenzije	0110
macour ek	0110
madam	1010
maďar iz ova t	0110
maďar sk á	0110
maďar sk é	0110
maďar sk u	0110
maďar sk ý	0110
maddison	0110
made	0110
madonn a	1010
madoqua	0110
magazín ech	1010
magazín	1010
magnet iz ova t	0110
magnet	1010
magnet ova t	0110
maid en	0110
maistr a	0110
maják	1010
maj et ek	0110
maj et k ov é	0110
m aj e tk u	0110
m aj íc e	1010
m aj í	1010
m aj i tel e	0110
m aj i tel é	0110
m aj i tel em	0110
m aj i tel i	0110
m aj i tel	0110
m aj i tel ů	0110
major em	1010
major iz ova t	1010
major	1010
majz nou t	1010
mak a t	1010
makedon ec	0110
mák	0110
mák nou t	0110
makro kon ver t or	1011
makro molekul a	1011
malacorrhiz a	0110
malaj c i	1010
mal á	1010
malár i i	1010
malát n ě	0110
malát n ě t	0110
maledetto	0110
mal ého	1010
málek	0110
mal é	1010
mal ém	1010
mál em	0110
malicher n é	1010
malicher n ým	1010
mal ičk á	0110
mal ičk é	0110
mal ičk o	0111
mal ičk ost i	0110
mal ičk ost í	0110
mal ičk ost	0110
mal ičk ou	0110
mal ičk ý	0110
mal í	1010
mal in k ý	0110
mal íř e	0110
mal íř	0110
mal íř stv í	0110
malkovsk ého	0110
mallorc e	0110
mal o buněč n ý	1011
mal o buržoaz i e	1011
mál o kd o	0111
mál o kd y	1011
mál o	0111
mal o měšť áck ý	0111
mal o mysl n ě t	0111
mál o po čet n ě	0111
mal ost í	0110
mal ou	1010
mal ova n ému	0110
mal ová n y	1010
mal ova t	1010
mal o vod n íč k ové	0111
malsan ův	0110
malto dextr in	1010
malt ou	0110
malt y	0110
mal ých	1010
mal ý	1010
m á	0110
mám a	1010
mameluk	1010
m á me	1010
mám ě	1010
mamillaria	0110
mam i	0110
mám in a	0110
mam inc e	0110
mam in č in y	0110
mam ink a	0110
mam ink o	0111
mam in k ou	0110
mam in k u	0110
mam in k y	0110
mamiójejkote	0110
mám i t	1010
maml as ovi	0110
m á m	1010
mamon i t	0110
mám u	1010
mamut í	0110
mamut ími	0110
mám y	1010
manage ment	0110
manage ment u	1010
manag er	0110
manák ův	0110
manasses	0110
manaž er a	0110
manaž er em	0110
manaž eř i	0110
manaž er	0110
manaž er ovi	0110
manaž er sk ého	0110
manaž er sk é	0110
manaž er sk ý	0110
manaž er ů	0110
manaž er ům	0110
manaž er y	0110
manaž ova teln ost	0110
mandl ičk a	0110
mandl	1010
mandl ova t	0110
mandžur i i	0110
manethón ův	0110
manévr ech	1010
manévr ova t	0110
mani ač k a	0110
mán ičk a	1010
mani fest ova t	0110
mani kúr ova t	0110
maniok ov í	0110
maniok ov ý	0110
mani pul ova t	1010
manšestr ov ém	0110
manšestr ov ý	0110
manu ál n ě	0110
manu ál n ího	0110
manu ál n í	0110
manýr ám	1010
manžel é	1010
manžel	1010
manžel ov y	0110
manžel sk ý	0110
manžel ů	1010
manžel ův	0110
manžíl ek	0110
manžíl k a	0110
map ka	0110
map ova t	0110
maraton	0110
marbur sk ý	0110
marc a	0110
marc o	0111
marc ov a	0110
marc ovi	0110
marc ov y	0110
marek	1010
mari a	0110
maria n a	1010
marian em	1010
marian	1010
mari án sk é	0110
mari án sk ých	0110
maria n um	1010
mariáš	1010
mari e	0110
marihuan ov ě	0110
marin ova t	0110
mař i t	1010
mark a	1010
market ing	0110
market ing ov é	0110
market ing ov ý	0110
markrab í	1010
marlboro	1010
mar n ě	0110
mar n i t	0110
mar n o trat n ého	1011
mar n ou	0110
mar n ými	0110
marod i t	0110
marod ů	0110
marrack ův	0110
marshall a	0110
marš	1010
marš ov a	0110
maršov ě	0110
maršrút u	1010
martikán	0110
martin a	0110
martin	0110
már y	1010
marž í	1010
marzolán u	0110
masakr ova t	0110
mas a	1010
mas áž	1010
mas ér	0110
mašin a	1010
mašin ér i e	0110
mas ír ova t	0110
mas iv n í	0110
mask a	1010
mask ova t	0110
mask y	1010
másl a	1010
mašl e	1010
mašl í	1010
másl o	1011
mašl ova t	0110
másl ov k y	0110
m á š	1010
mas o	1011
mas ov ě	0110
mašt ěn í	0110
mást i	1010
mast i t	0110
